fps,cpu_usage,mem_usage,face_count,detector,timestamp
30.73264391158913,14.2,82.6,1,HAAR,3.0424294471740723
30.73264391158913,14.2,82.6,1,HAAR,3.100515842437744
30.73264391158913,14.2,82.6,1,HAAR,3.132174253463745
30.73264391158913,14.2,82.6,1,HAAR,3.1671128273010254
30.73264391158913,14.2,82.6,1,HAAR,3.1810624599456787
30.73264391158913,14.2,82.6,1,HAAR,3.2123701572418213
30.73264391158913,14.2,82.6,1,HAAR,3.2451565265655518
30.73264391158913,14.2,82.6,1,HAAR,3.2767786979675293
30.73264391158913,14.2,82.6,1,HAAR,3.3084847927093506
30.73264391158913,14.2,82.6,1,HAAR,3.3406777381896973
30.73264391158913,14.2,82.6,1,HAAR,3.3721582889556885
30.73264391158913,14.2,82.6,1,HAAR,3.404846668243408
30.73264391158913,14.2,82.6,0,HAAR,3.4434287548065186
30.73264391158913,14.2,82.6,0,HAAR,3.5011725425720215
30.73264391158913,14.2,82.6,0,HAAR,3.5213873386383057
30.73264391158913,14.2,82.6,0,HAAR,3.537384033203125
30.73264391158913,14.2,82.6,1,HAAR,3.5858187675476074
30.73264391158913,14.2,82.6,0,HAAR,3.612464427947998
30.73264391158913,14.2,82.6,0,HAAR,3.647170305252075
30.73264391158913,14.2,82.6,0,HAAR,3.6792285442352295
30.73264391158913,14.2,82.6,0,HAAR,3.709751844406128
30.73264391158913,14.2,82.6,0,HAAR,3.7405591011047363
30.73264391158913,14.2,82.6,0,HAAR,3.7754039764404297
30.73264391158913,14.2,82.6,0,HAAR,3.805222749710083
30.73264391158913,14.2,82.6,1,HAAR,3.8363890647888184
30.73264391158913,14.2,82.6,1,HAAR,3.870527505874634
30.73264391158913,14.2,82.6,1,HAAR,3.9001681804656982
30.73264391158913,14.2,82.6,1,HAAR,3.9497127532958984
30.73264391158913,14.2,82.6,1,HAAR,3.980755567550659
30.73264391158913,14.2,82.6,1,HAAR,4.012857675552368
29.807530084306414,9.0,82.3,1,HAAR,4.049788236618042
29.807530084306414,9.0,82.3,1,HAAR,4.077351331710815
29.807530084306414,9.0,82.3,1,HAAR,4.109699726104736
29.807530084306414,9.0,82.3,1,HAAR,4.141416311264038
29.807530084306414,9.0,82.3,1,HAAR,4.172243356704712
29.807530084306414,9.0,82.3,1,HAAR,4.207201719284058
29.807530084306414,9.0,82.3,1,HAAR,4.236676931381226
29.807530084306414,9.0,82.3,1,HAAR,4.295441389083862
29.807530084306414,9.0,82.3,1,HAAR,4.3182361125946045
29.807530084306414,9.0,82.3,1,HAAR,4.349134683609009
29.807530084306414,9.0,82.3,1,HAAR,4.3793370723724365
29.807530084306414,9.0,82.3,1,HAAR,4.4122419357299805
29.807530084306414,9.0,82.3,1,HAAR,4.444401264190674
29.807530084306414,9.0,82.3,1,HAAR,4.477406740188599
29.807530084306414,9.0,82.3,1,HAAR,4.5095860958099365
29.807530084306414,9.0,82.3,1,HAAR,4.5411317348480225
29.807530084306414,9.0,82.3,1,HAAR,4.572984457015991
29.807530084306414,9.0,82.3,1,HAAR,4.6085615158081055
29.807530084306414,9.0,82.3,1,HAAR,4.652421474456787
29.807530084306414,9.0,82.3,1,HAAR,4.685354948043823
29.807530084306414,9.0,82.3,1,HAAR,4.716940879821777
29.807530084306414,9.0,82.3,1,HAAR,4.749567031860352
29.807530084306414,9.0,82.3,1,HAAR,4.7805516719818115
29.807530084306414,9.0,82.3,1,HAAR,4.8135035037994385
29.807530084306414,9.0,82.3,1,HAAR,4.844825744628906
29.807530084306414,9.0,82.3,0,HAAR,4.876685380935669
29.807530084306414,9.0,82.3,0,HAAR,4.9077301025390625
29.807530084306414,9.0,82.3,0,HAAR,4.941056728363037
29.807530084306414,9.0,82.3,0,HAAR,4.973418712615967
29.807530084306414,9.0,82.3,0,HAAR,5.020315408706665
29.714312702644623,9.6,82.3,0,HAAR,5.058499574661255
29.714312702644623,9.6,82.3,0,HAAR,5.085874319076538
29.714312702644623,9.6,82.3,0,HAAR,5.115101099014282
29.714312702644623,9.6,82.3,1,HAAR,5.148647308349609
29.714312702644623,9.6,82.3,1,HAAR,5.181419610977173
29.714312702644623,9.6,82.3,0,HAAR,5.21280837059021
29.714312702644623,9.6,82.3,0,HAAR,5.244614601135254
29.714312702644623,9.6,82.3,1,HAAR,5.277655839920044
29.714312702644623,9.6,82.3,0,HAAR,5.3146889209747314
29.714312702644623,9.6,82.3,1,HAAR,5.357017278671265
29.714312702644623,9.6,82.3,1,HAAR,5.389684438705444
29.714312702644623,9.6,82.3,1,HAAR,5.420492887496948
29.714312702644623,9.6,82.3,1,HAAR,5.466877698898315
29.714312702644623,9.6,82.3,1,HAAR,5.48530912399292
29.714312702644623,9.6,82.3,1,HAAR,5.516232967376709
29.714312702644623,9.6,82.3,1,HAAR,5.558186054229736
29.714312702644623,9.6,82.3,1,HAAR,5.580310106277466
29.714312702644623,9.6,82.3,1,HAAR,5.61451268196106
29.714312702644623,9.6,82.3,1,HAAR,5.64538836479187
29.714312702644623,9.6,82.3,1,HAAR,5.676267385482788
29.714312702644623,9.6,82.3,1,HAAR,5.727351427078247
29.714312702644623,9.6,82.3,1,HAAR,5.75735878944397
29.714312702644623,9.6,82.3,1,HAAR,5.79946231842041
29.714312702644623,9.6,82.3,1,HAAR,5.8213050365448
29.714312702644623,9.6,82.3,1,HAAR,5.852962970733643
29.714312702644623,9.6,82.3,1,HAAR,5.8854711055755615
29.714312702644623,9.6,82.3,1,HAAR,5.915796756744385
29.714312702644623,9.6,82.3,1,HAAR,5.963102102279663
29.714312702644623,9.6,82.3,1,HAAR,5.982792377471924
29.714312702644623,9.6,82.3,1,HAAR,6.013547658920288
29.714312702644623,9.6,82.3,1,HAAR,6.0439441204071045
29.881367979976655,8.9,82.3,1,HAAR,6.09717583656311
29.881367979976655,8.9,82.3,1,HAAR,6.124404430389404
29.881367979976655,8.9,82.3,1,HAAR,6.162621021270752
29.881367979976655,8.9,82.3,1,HAAR,6.188724040985107
29.881367979976655,8.9,82.3,0,HAAR,6.221349477767944
29.881367979976655,8.9,82.3,0,HAAR,6.2542688846588135
29.881367979976655,8.9,82.3,0,HAAR,6.2922446727752686
29.881367979976655,8.9,82.3,0,HAAR,6.316213607788086
29.881367979976655,8.9,82.3,0,HAAR,6.347744464874268
29.881367979976655,8.9,82.3,0,HAAR,6.382418155670166
29.881367979976655,8.9,82.3,0,HAAR,6.429560422897339
29.881367979976655,8.9,82.3,0,HAAR,6.4605584144592285
29.881367979976655,8.9,82.3,0,HAAR,6.490581750869751
29.881367979976655,8.9,82.3,1,HAAR,6.523790121078491
29.881367979976655,8.9,82.3,0,HAAR,6.557016372680664
29.881367979976655,8.9,82.3,0,HAAR,6.589299917221069
29.881367979976655,8.9,82.3,0,HAAR,6.618797302246094
29.881367979976655,8.9,82.3,0,HAAR,6.652900695800781
29.881367979976655,8.9,82.3,0,HAAR,6.685797214508057
29.881367979976655,8.9,82.3,0,HAAR,6.716740608215332
29.881367979976655,8.9,82.3,0,HAAR,6.748674631118774
29.881367979976655,8.9,82.3,0,HAAR,6.796720266342163
29.881367979976655,8.9,82.3,0,HAAR,6.8284828662872314
29.881367979976655,8.9,82.3,0,HAAR,6.860476732254028
29.881367979976655,8.9,82.3,0,HAAR,6.8935158252716064
29.881367979976655,8.9,82.3,1,HAAR,6.92468523979187
29.881367979976655,8.9,82.3,0,HAAR,6.9572014808654785
29.881367979976655,8.9,82.3,0,HAAR,6.988918781280518
29.881367979976655,8.9,82.3,1,HAAR,7.019481182098389
29.881367979976655,8.9,82.3,1,HAAR,7.051481485366821
29.881367979976655,8.9,82.3,1,HAAR,7.0864973068237305
29.82000538956832,15.8,82.3,1,HAAR,7.136529922485352
29.82000538956832,15.8,82.3,1,HAAR,7.164506196975708
29.82000538956832,15.8,82.3,1,HAAR,7.196513891220093
29.82000538956832,15.8,82.3,1,HAAR,7.228178262710571
29.82000538956832,15.8,82.3,1,HAAR,7.261178255081177
29.82000538956832,15.8,82.3,1,HAAR,7.291183948516846
29.82000538956832,15.8,82.3,1,HAAR,7.325276851654053
29.82000538956832,15.8,82.3,1,HAAR,7.356773614883423
29.82000538956832,15.8,82.3,1,HAAR,7.388597011566162
29.82000538956832,15.8,82.3,1,HAAR,7.42084002494812
29.82000538956832,15.8,82.3,1,HAAR,7.452787160873413
29.82000538956832,15.8,82.3,1,HAAR,7.500952482223511
29.82000538956832,15.8,82.3,1,HAAR,7.533419847488403
29.82000538956832,15.8,82.3,1,HAAR,7.566418886184692
29.82000538956832,15.8,82.3,1,HAAR,7.597274541854858
29.82000538956832,15.8,82.3,1,HAAR,7.628885746002197
29.82000538956832,15.8,82.3,1,HAAR,7.662358283996582
29.82000538956832,15.8,82.3,1,HAAR,7.692332029342651
29.82000538956832,15.8,82.3,1,HAAR,7.724179029464722
29.82000538956832,15.8,82.3,1,HAAR,7.757293462753296
29.82000538956832,15.8,82.3,1,HAAR,7.788197994232178
29.82000538956832,15.8,82.3,1,HAAR,7.810205698013306
29.82000538956832,15.8,82.3,1,HAAR,7.826652765274048
29.82000538956832,15.8,82.3,1,HAAR,7.901673316955566
29.82000538956832,15.8,82.3,0,HAAR,7.932171821594238
29.82000538956832,15.8,82.3,0,HAAR,7.965163946151733
29.82000538956832,15.8,82.3,0,HAAR,7.997203588485718
29.82000538956832,15.8,82.3,0,HAAR,8.02979063987732
29.82000538956832,15.8,82.3,0,HAAR,8.060849666595459
29.82000538956832,15.8,82.3,0,HAAR,8.092747211456299
29.82000538956832,15.8,82.3,0,HAAR,8.125909805297852
30.21043680139333,21.6,82.4,0,HAAR,8.161647319793701
30.21043680139333,21.6,82.4,0,HAAR,8.186623096466064
30.21043680139333,21.6,82.4,0,HAAR,8.203441619873047
30.21043680139333,21.6,82.4,0,HAAR,8.234429597854614
30.21043680139333,21.6,82.4,0,HAAR,8.299194097518921
30.21043680139333,21.6,82.4,0,HAAR,8.331330060958862
30.21043680139333,21.6,82.4,0,HAAR,8.379318475723267
30.21043680139333,21.6,82.4,0,HAAR,8.398614168167114
30.21043680139333,21.6,82.4,0,HAAR,8.428512573242188
30.21043680139333,21.6,82.4,0,HAAR,8.46863317489624
30.21043680139333,21.6,82.4,0,HAAR,8.491487264633179
30.21043680139333,21.6,82.4,0,HAAR,8.522955894470215
30.21043680139333,21.6,82.4,0,HAAR,8.539954900741577
30.21043680139333,21.6,82.4,0,HAAR,8.57195520401001
30.21043680139333,21.6,82.4,0,HAAR,8.604976654052734
30.21043680139333,21.6,82.4,0,HAAR,8.63651180267334
30.21043680139333,21.6,82.4,0,HAAR,8.699707269668579
30.21043680139333,21.6,82.4,0,HAAR,8.73219919204712
30.21043680139333,21.6,82.4,0,HAAR,8.764580249786377
30.21043680139333,21.6,82.4,0,HAAR,8.796579599380493
30.21043680139333,21.6,82.4,0,HAAR,8.829134225845337
30.21043680139333,21.6,82.4,1,HAAR,8.861418008804321
30.21043680139333,21.6,82.4,1,HAAR,8.884497880935669
30.21043680139333,21.6,82.4,1,HAAR,8.89854121208191
30.21043680139333,21.6,82.4,1,HAAR,8.940901517868042
30.21043680139333,21.6,82.4,1,HAAR,8.972640037536621
30.21043680139333,21.6,82.4,1,HAAR,9.004670143127441
30.21043680139333,21.6,82.4,1,HAAR,9.03997802734375
30.21043680139333,21.6,82.4,1,HAAR,9.10213041305542
30.21043680139333,21.6,82.4,1,HAAR,9.132882833480835
29.785191474695665,12.0,82.4,1,HAAR,9.169876098632812
29.785191474695665,12.0,82.4,1,HAAR,9.19687008857727
29.785191474695665,12.0,82.4,1,HAAR,9.229456901550293
29.785191474695665,12.0,82.4,1,HAAR,9.243457555770874
29.785191474695665,12.0,82.4,1,HAAR,9.276439905166626
29.785191474695665,12.0,82.4,1,HAAR,9.30846118927002
29.785191474695665,12.0,82.4,1,HAAR,9.339993953704834
29.785191474695665,12.0,82.4,1,HAAR,9.372986316680908
29.785191474695665,12.0,82.4,1,HAAR,9.404632091522217
29.785191474695665,12.0,82.4,1,HAAR,9.438396215438843
29.785191474695665,12.0,82.4,1,HAAR,9.502844095230103
29.785191474695665,12.0,82.4,1,HAAR,9.532989263534546
29.785191474695665,12.0,82.4,1,HAAR,9.564629316329956
29.785191474695665,12.0,82.4,1,HAAR,9.596528768539429
29.785191474695665,12.0,82.4,1,HAAR,9.619093418121338
29.785191474695665,12.0,82.4,1,HAAR,9.644110679626465
29.785191474695665,12.0,82.4,0,HAAR,9.676094055175781
29.785191474695665,12.0,82.4,0,HAAR,9.7081618309021
29.785191474695665,12.0,82.4,1,HAAR,9.740472555160522
29.785191474695665,12.0,82.4,1,HAAR,9.772573232650757
29.785191474695665,12.0,82.4,0,HAAR,9.805758476257324
29.785191474695665,12.0,82.4,0,HAAR,9.835715055465698
29.785191474695665,12.0,82.4,0,HAAR,9.909204721450806
29.785191474695665,12.0,82.4,0,HAAR,9.932713508605957
29.785191474695665,12.0,82.4,0,HAAR,9.947750568389893
29.785191474695665,12.0,82.4,0,HAAR,9.96471381187439
29.785191474695665,12.0,82.4,0,HAAR,10.011717557907104
29.785191474695665,12.0,82.4,1,HAAR,10.04428243637085
29.785191474695665,12.0,82.4,0,HAAR,10.07668161392212
29.785191474695665,12.0,82.4,0,HAAR,10.11059284210205
29.785191474695665,12.0,82.4,0,HAAR,10.141480684280396
30.77125715569084,16.7,82.4,0,HAAR,10.177287578582764
30.77125715569084,16.7,82.4,0,HAAR,10.203426122665405
30.77125715569084,16.7,82.4,1,HAAR,10.23689317703247
30.77125715569084,16.7,82.4,0,HAAR,10.303201913833618
30.77125715569084,16.7,82.4,0,HAAR,10.324172019958496
30.77125715569084,16.7,82.4,1,HAAR,10.348099708557129
30.77125715569084,16.7,82.4,0,HAAR,10.380916833877563
30.77125715569084,16.7,82.4,0,HAAR,10.412313222885132
30.77125715569084,16.7,82.4,0,HAAR,10.44347596168518
30.77125715569084,16.7,82.4,1,HAAR,10.476917028427124
30.77125715569084,16.7,82.4,0,HAAR,10.508015871047974
30.77125715569084,16.7,82.4,0,HAAR,10.542031288146973
30.77125715569084,16.7,82.4,1,HAAR,10.571050643920898
30.77125715569084,16.7,82.4,1,HAAR,10.60448956489563
30.77125715569084,16.7,82.4,1,HAAR,10.635165452957153
30.77125715569084,16.7,82.4,1,HAAR,10.668086290359497
30.77125715569084,16.7,82.4,1,HAAR,10.715652704238892
30.77125715569084,16.7,82.4,1,HAAR,10.749817132949829
30.77125715569084,16.7,82.4,1,HAAR,10.780816555023193
30.77125715569084,16.7,82.4,1,HAAR,10.81290888786316
30.77125715569084,16.7,82.4,1,HAAR,10.846458196640015
30.77125715569084,16.7,82.4,1,HAAR,10.876451015472412
30.77125715569084,16.7,82.4,1,HAAR,10.906450986862183
30.77125715569084,16.7,82.4,1,HAAR,10.940708637237549
30.77125715569084,16.7,82.4,1,HAAR,10.972708702087402
30.77125715569084,16.7,82.4,1,HAAR,11.0048086643219
30.77125715569084,16.7,82.4,1,HAAR,11.0367910861969
30.77125715569084,16.7,82.4,1,HAAR,11.082763671875
30.77125715569084,16.7,82.4,1,HAAR,11.114769458770752
30.77125715569084,16.7,82.4,1,HAAR,11.149462938308716
29.727145281069134,15.4,82.3,1,HAAR,11.186447620391846
29.727145281069134,15.4,82.3,1,HAAR,11.213451862335205
29.727145281069134,15.4,82.3,1,HAAR,11.242959260940552
29.727145281069134,15.4,82.3,1,HAAR,11.275516510009766
29.727145281069134,15.4,82.3,1,HAAR,11.308016061782837
29.727145281069134,15.4,82.3,1,HAAR,11.340080738067627
29.727145281069134,15.4,82.3,1,HAAR,11.373414516448975
29.727145281069134,15.4,82.3,1,HAAR,11.420101404190063
29.727145281069134,15.4,82.3,1,HAAR,11.452230215072632
29.727145281069134,15.4,82.3,1,HAAR,11.49587106704712
29.727145281069134,15.4,82.3,1,HAAR,11.517024517059326
29.727145281069134,15.4,82.3,0,HAAR,11.548800945281982
29.727145281069134,15.4,82.3,0,HAAR,11.580185890197754
29.727145281069134,15.4,82.3,0,HAAR,11.61225700378418
29.727145281069134,15.4,82.3,0,HAAR,11.64419436454773
29.727145281069134,15.4,82.3,0,HAAR,11.675922632217407
29.727145281069134,15.4,82.3,0,HAAR,11.709659576416016
29.727145281069134,15.4,82.3,0,HAAR,11.7394540309906
29.727145281069134,15.4,82.3,0,HAAR,11.789117574691772
29.727145281069134,15.4,82.3,0,HAAR,11.82248592376709
29.727145281069134,15.4,82.3,0,HAAR,11.851765632629395
29.727145281069134,15.4,82.3,0,HAAR,11.884393215179443
29.727145281069134,15.4,82.3,0,HAAR,11.916652202606201
29.727145281069134,15.4,82.3,0,HAAR,11.948256254196167
29.727145281069134,15.4,82.3,0,HAAR,11.979514837265015
29.727145281069134,15.4,82.3,0,HAAR,12.012285947799683
29.727145281069134,15.4,82.3,0,HAAR,12.053937911987305
29.727145281069134,15.4,82.3,0,HAAR,12.076584100723267
29.727145281069134,15.4,82.3,0,HAAR,12.108853578567505
29.727145281069134,15.4,82.3,0,HAAR,12.155475378036499
29.785663865379124,10.9,82.2,1,HAAR,12.193618774414062
29.785663865379124,10.9,82.2,1,HAAR,12.220181703567505
29.785663865379124,10.9,82.2,1,HAAR,12.255743026733398
29.785663865379124,10.9,82.2,1,HAAR,12.285298824310303
29.785663865379124,10.9,82.2,1,HAAR,12.316236972808838
29.785663865379124,10.9,82.2,1,HAAR,12.347719669342041
29.785663865379124,10.9,82.2,1,HAAR,12.38057255744934
29.785663865379124,10.9,82.2,1,HAAR,12.427469968795776
29.785663865379124,10.9,82.2,1,HAAR,12.446127653121948
29.785663865379124,10.9,82.2,1,HAAR,12.492462396621704
29.785663865379124,10.9,82.2,1,HAAR,12.524665117263794
29.785663865379124,10.9,82.2,1,HAAR,12.556711673736572
29.785663865379124,10.9,82.2,1,HAAR,12.592711210250854
29.785663865379124,10.9,82.2,1,HAAR,12.620872974395752
29.785663865379124,10.9,82.2,1,HAAR,12.653507232666016
29.785663865379124,10.9,82.2,1,HAAR,12.685505151748657
29.785663865379124,10.9,82.2,1,HAAR,12.717874526977539
29.785663865379124,10.9,82.2,1,HAAR,12.74787974357605
29.785663865379124,10.9,82.2,1,HAAR,12.780272245407104
29.785663865379124,10.9,82.2,1,HAAR,12.812459945678711
29.785663865379124,10.9,82.2,1,HAAR,12.860587358474731
29.785663865379124,10.9,82.2,1,HAAR,12.893570184707642
29.785663865379124,10.9,82.2,1,HAAR,12.924611330032349
29.785663865379124,10.9,82.2,1,HAAR,12.956162929534912
29.785663865379124,10.9,82.2,0,HAAR,12.989163637161255
29.785663865379124,10.9,82.2,1,HAAR,13.021214723587036
29.785663865379124,10.9,82.2,0,HAAR,13.051759004592896
29.785663865379124,10.9,82.2,0,HAAR,13.084035396575928
29.785663865379124,10.9,82.2,0,HAAR,13.119045495986938
29.785663865379124,10.9,82.2,1,HAAR,13.148778915405273
29.785663865379124,10.9,82.2,0,HAAR,13.180219650268555
29.827099139803792,17.2,82.4,0,HAAR,13.23298692703247
29.827099139803792,17.2,82.4,0,HAAR,13.260005474090576
29.827099139803792,17.2,82.4,0,HAAR,13.300568580627441
29.827099139803792,17.2,82.4,1,HAAR,13.325891733169556
29.827099139803792,17.2,82.4,0,HAAR,13.358041763305664
29.827099139803792,17.2,82.4,0,HAAR,13.39061689376831
29.827099139803792,17.2,82.4,0,HAAR,13.420244693756104
29.827099139803792,17.2,82.4,1,HAAR,13.452378988265991
29.827099139803792,17.2,82.4,1,HAAR,13.485536813735962
29.827099139803792,17.2,82.4,1,HAAR,13.518868923187256
29.827099139803792,17.2,82.4,1,HAAR,13.565464735031128
29.827099139803792,17.2,82.4,1,HAAR,13.596789121627808
29.827099139803792,17.2,82.4,1,HAAR,13.627782583236694
29.827099139803792,17.2,82.4,1,HAAR,13.659536838531494
29.827099139803792,17.2,82.4,1,HAAR,13.705327987670898
29.827099139803792,17.2,82.4,1,HAAR,13.723579168319702
29.827099139803792,17.2,82.4,1,HAAR,13.758482694625854
29.827099139803792,17.2,82.4,1,HAAR,13.789619445800781
29.827099139803792,17.2,82.4,1,HAAR,13.821326494216919
29.827099139803792,17.2,82.4,1,HAAR,13.85364842414856
29.827099139803792,17.2,82.4,1,HAAR,13.886475086212158
29.827099139803792,17.2,82.4,1,HAAR,13.93336033821106
29.827099139803792,17.2,82.4,1,HAAR,13.973527193069458
29.827099139803792,17.2,82.4,1,HAAR,13.997332096099854
29.827099139803792,17.2,82.4,1,HAAR,14.028784275054932
29.827099139803792,17.2,82.4,1,HAAR,14.060286283493042
29.827099139803792,17.2,82.4,1,HAAR,14.093328475952148
29.827099139803792,17.2,82.4,1,HAAR,14.124141931533813
29.827099139803792,17.2,82.4,1,HAAR,14.156608819961548
29.827099139803792,17.2,82.4,1,HAAR,14.190009117126465
29.827099139803792,17.2,82.4,1,HAAR,14.223483085632324
30.825745007010408,13.4,82.5,1,HAAR,14.23874306678772
30.825745007010408,13.4,82.5,1,HAAR,14.303811073303223
30.825745007010408,13.4,82.5,1,HAAR,14.333096027374268
30.825745007010408,13.4,82.5,1,HAAR,14.363922357559204
30.825745007010408,13.4,82.5,1,HAAR,14.398412227630615
30.825745007010408,13.4,82.5,1,HAAR,14.431725978851318
30.825745007010408,13.4,82.5,1,HAAR,14.461835145950317
30.825745007010408,13.4,82.5,1,HAAR,14.492329120635986
30.825745007010408,13.4,82.5,1,HAAR,14.525656461715698
30.825745007010408,13.4,82.5,1,HAAR,14.558423042297363
30.825745007010408,13.4,82.5,1,HAAR,14.59038519859314
30.825745007010408,13.4,82.5,1,HAAR,14.610497951507568
30.825745007010408,13.4,82.5,1,HAAR,14.637795686721802
30.825745007010408,13.4,82.5,1,HAAR,14.699087619781494
30.825745007010408,13.4,82.5,1,HAAR,14.737547159194946
30.825745007010408,13.4,82.5,1,HAAR,14.764299631118774
30.825745007010408,13.4,82.5,1,HAAR,14.796338319778442
30.825745007010408,13.4,82.5,1,HAAR,14.838161945343018
30.825745007010408,13.4,82.5,1,HAAR,14.861114025115967
30.825745007010408,13.4,82.5,1,HAAR,14.893169164657593
30.825745007010408,13.4,82.5,1,HAAR,14.925384521484375
30.825745007010408,13.4,82.5,1,HAAR,14.938676118850708
30.825745007010408,13.4,82.5,1,HAAR,14.956589937210083
30.825745007010408,13.4,82.5,1,HAAR,15.005080461502075
30.825745007010408,13.4,82.5,1,HAAR,15.039393424987793
30.825745007010408,13.4,82.5,1,HAAR,15.113701105117798
30.825745007010408,13.4,82.5,1,HAAR,15.137756586074829
30.825745007010408,13.4,82.5,1,HAAR,15.164786577224731
30.825745007010408,13.4,82.5,1,HAAR,15.197433233261108
30.825745007010408,13.4,82.5,1,HAAR,15.229485511779785
29.194691415313226,11.2,82.5,1,HAAR,15.27022099494934
29.194691415313226,11.2,82.5,1,HAAR,15.293238878250122
