fps,cpu_usage,mem_usage,face_count,timestamp
29.7554680754914,11.0,83.9,0,5.929926872253418
29.7554680754914,11.0,83.9,0,5.962132692337036
29.7554680754914,11.0,83.9,0,5.995075941085815
29.7554680754914,11.0,83.9,0,6.0264880657196045
30.25462451700213,8.4,83.9,0,6.063539743423462
30.25462451700213,8.4,83.9,0,6.105210542678833
30.25462451700213,8.4,83.9,0,6.138428211212158
30.25462451700213,8.4,83.9,0,6.170193195343018
30.25462451700213,8.4,83.9,0,6.202159881591797
30.25462451700213,8.4,83.9,0,6.234371900558472
30.25462451700213,8.4,83.9,0,6.2662739753723145
30.25462451700213,8.4,83.9,0,6.302537202835083
30.25462451700213,8.4,83.9,0,6.330634832382202
30.25462451700213,8.4,83.9,0,6.362330913543701
30.25462451700213,8.4,83.9,0,6.394397020339966
30.25462451700213,8.4,83.9,0,6.425383806228638
30.25462451700213,8.4,83.9,0,6.475173711776733
30.25462451700213,8.4,83.9,0,6.510688543319702
30.25462451700213,8.4,83.9,0,6.538502216339111
30.25462451700213,8.4,83.9,0,6.57030463218689
30.25462451700213,8.4,83.9,0,6.607702255249023
30.25462451700213,8.4,83.9,0,6.639612913131714
30.25462451700213,8.4,83.9,0,6.668125867843628
30.25462451700213,8.4,83.9,0,6.701124429702759
30.25462451700213,8.4,83.9,0,6.735243082046509
30.25462451700213,8.4,83.9,0,6.763385057449341
30.25462451700213,8.4,83.9,0,6.795509338378906
30.25462451700213,8.4,83.9,0,6.850119113922119
30.25462451700213,8.4,83.9,0,6.874228000640869
30.25462451700213,8.4,83.9,1,6.906228303909302
30.25462451700213,8.4,83.9,0,6.941127300262451
30.25462451700213,8.4,83.9,0,6.970547676086426
30.25462451700213,8.4,83.9,0,7.001527786254883
30.25462451700213,8.4,83.9,0,7.0345680713653564
29.82662839880873,15.0,83.9,0,7.070252895355225
29.82662839880873,15.0,83.9,0,7.0982770919799805
29.82662839880873,15.0,83.9,0,7.13179874420166
29.82662839880873,15.0,83.9,0,7.1976823806762695
29.82662839880873,15.0,83.9,0,7.210752010345459
29.82662839880873,15.0,83.9,1,7.242897033691406
29.82662839880873,15.0,83.9,1,7.274905681610107
29.82662839880873,15.0,83.9,1,7.305575132369995
29.82662839880873,15.0,83.9,1,7.337973356246948
29.82662839880873,15.0,83.9,1,7.371783256530762
29.82662839880873,15.0,83.9,1,7.403063535690308
29.82662839880873,15.0,83.9,0,7.434722185134888
29.82662839880873,15.0,83.9,1,7.4670796394348145
29.82662839880873,15.0,83.9,0,7.498902082443237
29.82662839880873,15.0,83.9,1,7.545756101608276
29.82662839880873,15.0,83.9,1,7.5796122550964355
29.82662839880873,15.0,83.9,1,7.610864877700806
29.82662839880873,15.0,83.9,1,7.642943382263184
29.82662839880873,15.0,83.9,1,7.6741156578063965
29.82662839880873,15.0,83.9,1,7.70598578453064
29.82662839880873,15.0,83.9,1,7.741184711456299
29.82662839880873,15.0,83.9,1,7.769984245300293
29.82662839880873,15.0,83.9,1,7.804376840591431
29.82662839880873,15.0,83.9,1,7.834701061248779
29.82662839880873,15.0,83.9,1,7.855319261550903
29.82662839880873,15.0,83.9,0,7.887766122817993
29.82662839880873,15.0,83.9,0,7.946821689605713
29.82662839880873,15.0,83.9,0,7.978540897369385
29.82662839880873,15.0,83.9,0,8.012080669403076
29.82662839880873,15.0,83.9,0,8.04755973815918
29.75173219990807,17.2,83.6,0,8.078612565994263
29.75173219990807,17.2,83.6,0,8.106151819229126
29.75173219990807,17.2,83.6,0,8.138571977615356
29.75173219990807,17.2,83.6,0,8.169901609420776
29.75173219990807,17.2,83.6,0,8.204427719116211
29.75173219990807,17.2,83.6,0,8.228366613388062
29.75173219990807,17.2,83.6,0,8.250583410263062
29.75173219990807,17.2,83.6,0,8.28264045715332
29.75173219990807,17.2,83.6,0,8.355616331100464
29.75173219990807,17.2,83.6,0,8.378754615783691
29.75173219990807,17.2,83.6,0,8.410982370376587
29.75173219990807,17.2,83.6,0,8.444502115249634
29.75173219990807,17.2,83.6,1,8.47433352470398
29.75173219990807,17.2,83.6,1,8.515722751617432
29.75173219990807,17.2,83.6,1,8.538806676864624
29.75173219990807,17.2,83.6,1,8.570865631103516
29.75173219990807,17.2,83.6,1,8.585904836654663
29.75173219990807,17.2,83.6,0,8.6185941696167
29.75173219990807,17.2,83.6,1,8.651385068893433
29.75173219990807,17.2,83.6,1,8.6827712059021
29.75173219990807,17.2,83.6,1,8.745241403579712
29.75173219990807,17.2,83.6,1,8.778210401535034
29.75173219990807,17.2,83.6,1,8.809537887573242
29.75173219990807,17.2,83.6,1,8.84175705909729
29.75173219990807,17.2,83.6,1,8.875503063201904
29.75173219990807,17.2,83.6,1,8.906786680221558
29.75173219990807,17.2,83.6,1,8.932807683944702
29.75173219990807,17.2,83.6,1,8.94790244102478
29.75173219990807,17.2,83.6,1,8.986654281616211
29.75173219990807,17.2,83.6,1,9.025653600692749
29.75173219990807,17.2,83.6,1,9.052674770355225
30.60856136723115,10.3,83.6,1,9.092280864715576
30.60856136723115,10.3,83.6,1,9.147976875305176
30.60856136723115,10.3,83.6,1,9.178642988204956
30.60856136723115,10.3,83.6,1,9.209831237792969
30.60856136723115,10.3,83.6,1,9.242926120758057
30.60856136723115,10.3,83.6,1,9.276753425598145
30.60856136723115,10.3,83.6,1,9.292816638946533
30.60856136723115,10.3,83.6,1,9.321526288986206
30.60856136723115,10.3,83.6,1,9.35431957244873
30.60856136723115,10.3,83.6,1,9.385597229003906
30.60856136723115,10.3,83.6,1,9.418973922729492
30.60856136723115,10.3,83.6,1,9.449915409088135
30.60856136723115,10.3,83.6,1,9.482582330703735
30.60856136723115,10.3,83.6,1,9.554489850997925
30.60856136723115,10.3,83.6,1,9.579381227493286
30.60856136723115,10.3,83.6,1,9.610807657241821
30.60856136723115,10.3,83.6,1,9.63634443283081
30.60856136723115,10.3,83.6,0,9.65122365951538
30.60856136723115,10.3,83.6,0,9.690892219543457
30.60856136723115,10.3,83.6,1,9.723728895187378
30.60856136723115,10.3,83.6,1,9.754712104797363
30.60856136723115,10.3,83.6,0,9.786149740219116
30.60856136723115,10.3,83.6,0,9.817955732345581
30.60856136723115,10.3,83.6,1,9.851100444793701
30.60856136723115,10.3,83.6,1,9.881837606430054
30.60856136723115,10.3,83.6,0,9.948246479034424
30.60856136723115,10.3,83.6,0,9.97905969619751
30.60856136723115,10.3,83.6,0,9.996416091918945
30.60856136723115,10.3,83.6,0,10.011708736419678
30.60856136723115,10.3,83.6,1,10.059088468551636
29.87635759944649,6.5,83.6,0,10.094520807266235
29.87635759944649,6.5,83.6,0,10.122268676757812
29.87635759944649,6.5,83.6,0,10.15877079963684
29.87635759944649,6.5,83.6,0,10.19518780708313
29.87635759944649,6.5,83.6,0,10.220482587814331
29.87635759944649,6.5,83.6,0,10.257482767105103
29.87635759944649,6.5,83.6,0,10.282906293869019
29.87635759944649,6.5,83.6,0,10.349972248077393
29.87635759944649,6.5,83.6,0,10.373228549957275
29.87635759944649,6.5,83.6,0,10.394211292266846
29.87635759944649,6.5,83.6,0,10.426964044570923
29.87635759944649,6.5,83.6,0,10.458133459091187
29.87635759944649,6.5,83.6,0,10.490493774414062
29.87635759944649,6.5,83.6,0,10.522733688354492
29.87635759944649,6.5,83.6,0,10.554757356643677
29.87635759944649,6.5,83.6,0,10.587623119354248
29.87635759944649,6.5,83.6,0,10.618494272232056
29.87635759944649,6.5,83.6,0,10.650890111923218
29.87635759944649,6.5,83.6,0,10.682637929916382
29.87635759944649,6.5,83.6,1,10.715506315231323
29.87635759944649,6.5,83.6,0,10.763036489486694
29.87635759944649,6.5,83.6,1,10.796420097351074
29.87635759944649,6.5,83.6,1,10.826484441757202
29.87635759944649,6.5,83.6,1,10.857041835784912
29.87635759944649,6.5,83.6,1,10.890566110610962
29.87635759944649,6.5,83.6,1,10.921665906906128
29.87635759944649,6.5,83.6,1,10.95481562614441
29.87635759944649,6.5,83.6,1,10.986473560333252
29.87635759944649,6.5,83.6,1,11.020443677902222
29.87635759944649,6.5,83.6,1,11.050933599472046
29.87635759944649,6.5,83.6,1,11.081133127212524
29.81413866534224,15.2,83.4,1,11.134313583374023
29.81413866534224,15.2,83.4,1,11.163988590240479
29.81413866534224,15.2,83.4,1,11.194028615951538
29.81413866534224,15.2,83.4,1,11.227717638015747
29.81413866534224,15.2,83.4,1,11.257272720336914
29.81413866534224,15.2,83.4,1,11.289831161499023
29.81413866534224,15.2,83.4,1,11.324958562850952
29.81413866534224,15.2,83.4,1,11.355320692062378
29.81413866534224,15.2,83.4,1,11.387056350708008
29.81413866534224,15.2,83.4,1,11.42305612564087
29.81413866534224,15.2,83.4,1,11.467165231704712
29.81413866534224,15.2,83.4,1,11.499109268188477
29.81413866534224,15.2,83.4,1,11.529095649719238
29.81413866534224,15.2,83.4,1,11.562788486480713
29.81413866534224,15.2,83.4,1,11.592868566513062
29.81413866534224,15.2,83.4,1,11.627360820770264
29.81413866534224,15.2,83.4,1,11.660314321517944
29.81413866534224,15.2,83.4,1,11.690831422805786
29.81413866534224,15.2,83.4,1,11.722898006439209
29.81413866534224,15.2,83.4,1,11.754508256912231
29.81413866534224,15.2,83.4,1,11.786938190460205
29.81413866534224,15.2,83.4,1,11.838683843612671
29.81413866534224,15.2,83.4,1,11.867387771606445
29.81413866534224,15.2,83.4,1,11.898843765258789
29.81413866534224,15.2,83.4,1,11.930734872817993
29.81413866534224,15.2,83.4,1,11.962368726730347
29.81413866534224,15.2,83.4,1,11.994652032852173
29.81413866534224,15.2,83.4,1,12.02655553817749
29.81413866534224,15.2,83.4,1,12.058972358703613
29.81413866534224,15.2,83.4,1,12.099565505981445
29.81413866534224,15.2,83.4,1,12.12289023399353
30.288157134604276,17.4,83.4,1,12.158807277679443
30.288157134604276,17.4,83.4,1,12.200994491577148
30.288157134604276,17.4,83.4,1,12.235453128814697
30.288157134604276,17.4,83.4,1,12.266883850097656
30.288157134604276,17.4,83.4,1,12.301082372665405
30.288157134604276,17.4,83.4,1,12.333550453186035
30.288157134604276,17.4,83.4,1,12.365254878997803
30.288157134604276,17.4,83.4,1,12.394635915756226
30.288157134604276,17.4,83.4,1,12.42663288116455
30.288157134604276,17.4,83.4,1,12.458650588989258
30.288157134604276,17.4,83.4,1,12.492959976196289
30.288157134604276,17.4,83.4,1,12.540530443191528
30.288157134604276,17.4,83.4,1,12.57064175605774
30.288157134604276,17.4,83.4,1,12.601896524429321
30.288157134604276,17.4,83.4,1,12.633769989013672
30.288157134604276,17.4,83.4,1,12.665027379989624
30.288157134604276,17.4,83.4,1,12.698335409164429
30.288157134604276,17.4,83.4,1,12.733147859573364
30.288157134604276,17.4,83.4,1,12.762836694717407
30.288157134604276,17.4,83.4,1,12.794944047927856
30.288157134604276,17.4,83.4,1,12.826090335845947
30.288157134604276,17.4,83.4,1,12.862302541732788
30.288157134604276,17.4,83.4,1,12.911429166793823
30.288157134604276,17.4,83.4,1,12.940553903579712
30.288157134604276,17.4,83.4,1,12.970158576965332
30.288157134604276,17.4,83.4,1,13.002864360809326
30.288157134604276,17.4,83.4,1,13.034436225891113
30.288157134604276,17.4,83.4,1,13.066613674163818
30.288157134604276,17.4,83.4,1,13.098523378372192
30.288157134604276,17.4,83.4,1,13.130523443222046
29.483430655343714,6.3,83.4,1,13.175931453704834
29.483430655343714,6.3,83.4,1,13.194467067718506
29.483430655343714,6.3,83.4,1,13.225607872009277
29.483430655343714,6.3,83.4,1,13.274674892425537
29.483430655343714,6.3,83.4,1,13.31765103340149
29.483430655343714,6.3,83.4,1,13.336472034454346
29.483430655343714,6.3,83.4,1,13.372156620025635
29.483430655343714,6.3,83.4,1,13.402485132217407
29.483430655343714,6.3,83.4,1,13.433960914611816
29.483430655343714,6.3,83.4,1,13.466792821884155
29.483430655343714,6.3,83.4,1,13.4980628490448
29.483430655343714,6.3,83.4,1,13.531261205673218
29.483430655343714,6.3,83.4,1,13.563717365264893
29.483430655343714,6.3,83.4,1,13.61116647720337
29.483430655343714,6.3,83.4,1,13.64215898513794
29.483430655343714,6.3,83.4,1,13.67889952659607
29.483430655343714,6.3,83.4,1,13.706305265426636
29.483430655343714,6.3,83.4,1,13.73910665512085
29.483430655343714,6.3,83.4,1,13.770006656646729
29.483430655343714,6.3,83.4,1,13.80302381515503
29.483430655343714,6.3,83.4,1,13.833961248397827
29.483430655343714,6.3,83.4,1,13.866355895996094
29.483430655343714,6.3,83.4,1,13.899364471435547
29.483430655343714,6.3,83.4,1,13.931016206741333
29.483430655343714,6.3,83.4,1,13.97743535041809
29.483430655343714,6.3,83.4,1,14.012395858764648
29.483430655343714,6.3,83.4,1,14.040723085403442
29.483430655343714,6.3,83.4,1,14.074183225631714
29.483430655343714,6.3,83.4,1,14.113942384719849
29.483430655343714,6.3,83.4,1,14.138423919677734
29.483430655343714,6.3,83.4,1,14.170395612716675
30.076000853079297,5.1,83.4,1,14.207149505615234
30.076000853079297,5.1,83.4,1,14.236010551452637
30.076000853079297,5.1,83.4,1,14.266721487045288
30.076000853079297,5.1,83.4,1,14.290290832519531
30.076000853079297,5.1,83.4,1,14.34648585319519
30.076000853079297,5.1,83.4,1,14.378477573394775
30.076000853079297,5.1,83.4,0,14.410427570343018
30.076000853079297,5.1,83.4,0,14.443508863449097
30.076000853079297,5.1,83.4,0,14.473692178726196
30.076000853079297,5.1,83.4,1,14.506884574890137
30.076000853079297,5.1,83.4,1,14.539121150970459
30.076000853079297,5.1,83.4,1,14.569794178009033
30.076000853079297,5.1,83.4,1,14.602658748626709
30.076000853079297,5.1,83.4,1,14.635698795318604
30.076000853079297,5.1,83.4,1,14.65981149673462
30.076000853079297,5.1,83.4,1,14.68175482749939
30.076000853079297,5.1,83.4,1,14.75722599029541
30.076000853079297,5.1,83.4,1,14.78464150428772
30.076000853079297,5.1,83.4,1,14.811820030212402
30.076000853079297,5.1,83.4,1,14.843899965286255
30.076000853079297,5.1,83.4,1,14.875992774963379
30.076000853079297,5.1,83.4,1,14.906654596328735
30.076000853079297,5.1,83.4,1,14.937907457351685
30.076000853079297,5.1,83.4,1,14.971044540405273
30.076000853079297,5.1,83.4,1,14.98900294303894
30.076000853079297,5.1,83.4,1,15.003499269485474
30.076000853079297,5.1,83.4,1,15.050725221633911
30.076000853079297,5.1,83.4,1,15.083071231842041
30.076000853079297,5.1,83.4,1,15.145353317260742
30.076000853079297,5.1,83.4,1,15.181325912475586
29.753272871082043,5.5,83.4,1,15.215070724487305
29.753272871082043,5.5,83.4,1,15.242486000061035
29.753272871082043,5.5,83.4,1,15.27374267578125
29.753272871082043,5.5,83.4,1,15.308647394180298
29.753272871082043,5.5,83.4,1,15.338991165161133
29.753272871082043,5.5,83.4,1,15.360095262527466
29.753272871082043,5.5,83.4,1,15.385887145996094
29.753272871082043,5.5,83.4,1,15.418622255325317
29.753272871082043,5.5,83.4,1,15.451002597808838
29.753272871082043,5.5,83.4,1,15.482395648956299
29.753272871082043,5.5,83.4,1,15.545171976089478
29.753272871082043,5.5,83.4,1,15.578707933425903
29.753272871082043,5.5,83.4,1,15.611234664916992
29.753272871082043,5.5,83.4,1,15.642047882080078
29.753272871082043,5.5,83.4,1,15.675514459609985
29.753272871082043,5.5,83.4,1,15.707963705062866
29.753272871082043,5.5,83.4,1,15.73379373550415
29.753272871082043,5.5,83.4,1,15.753754138946533
29.753272871082043,5.5,83.4,1,15.787151575088501
29.753272871082043,5.5,83.4,1,15.81851840019226
29.753272871082043,5.5,83.4,1,15.850163221359253
29.753272871082043,5.5,83.4,1,15.882921934127808
29.753272871082043,5.5,83.4,1,15.948550701141357
29.753272871082043,5.5,83.4,1,15.977628946304321
29.753272871082043,5.5,83.4,1,16.010554313659668
29.753272871082043,5.5,83.4,1,16.042213439941406
29.753272871082043,5.5,83.4,1,16.060713052749634
29.753272871082043,5.5,83.4,1,16.076220750808716
29.753272871082043,5.5,83.4,1,16.12281584739685
29.753272871082043,5.5,83.4,1,16.155951499938965
29.753272871082043,5.5,83.4,1,16.186379194259644
30.74475057021238,9.3,83.4,1,16.222654581069946
30.74475057021238,9.3,83.4,1,16.249751091003418
30.74475057021238,9.3,83.4,1,16.28201198577881
30.74475057021238,9.3,83.4,1,16.34819197654724
30.74475057021238,9.3,83.4,1,16.380191802978516
30.74475057021238,9.3,83.4,1,16.41016912460327
30.74475057021238,9.3,83.4,1,16.434775590896606
30.74475057021238,9.3,83.4,1,16.45952010154724
30.74475057021238,9.3,83.4,1,16.490928888320923
30.74475057021238,9.3,83.4,1,16.521535873413086
30.74475057021238,9.3,83.4,1,16.556554794311523
30.74475057021238,9.3,83.4,1,16.588578939437866
30.74475057021238,9.3,83.4,1,16.619422435760498
30.74475057021238,9.3,83.4,1,16.649961471557617
30.74475057021238,9.3,83.4,1,16.683502197265625
30.74475057021238,9.3,83.4,1,16.746246099472046
30.74475057021238,9.3,83.4,1,16.779276609420776
30.74475057021238,9.3,83.4,1,16.793981313705444
30.74475057021238,9.3,83.4,1,16.826565504074097
30.74475057021238,9.3,83.4,1,16.85820770263672
30.74475057021238,9.3,83.4,1,16.889405965805054
30.74475057021238,9.3,83.4,1,16.922307014465332
30.74475057021238,9.3,83.4,1,16.954259634017944
30.74475057021238,9.3,83.4,1,16.98543429374695
30.74475057021238,9.3,83.4,1,17.019294500350952
30.74475057021238,9.3,83.4,1,17.059986352920532
30.74475057021238,9.3,83.4,1,17.082154035568237
30.74475057021238,9.3,83.4,1,17.122613430023193
30.74475057021238,9.3,83.4,1,17.14658808708191
30.74475057021238,9.3,83.4,1,17.19437885284424
29.726674744718064,11.4,83.4,1,17.23286724090576
29.726674744718064,11.4,83.4,1,17.25993585586548
29.726674744718064,11.4,83.4,1,17.293944835662842
29.726674744718064,11.4,83.4,1,17.321420431137085
29.726674744718064,11.4,83.4,1,17.354689359664917
29.726674744718064,11.4,83.4,1,17.387287616729736
29.726674744718064,11.4,83.4,1,17.419028282165527
29.726674744718064,11.4,83.4,1,17.452799797058105
29.726674744718064,11.4,83.4,1,17.482210636138916
29.726674744718064,11.4,83.4,1,17.53059148788452
29.726674744718064,11.4,83.4,1,17.56211829185486
29.726674744718064,11.4,83.4,1,17.594691038131714
29.726674744718064,11.4,83.4,1,17.62700653076172
29.726674744718064,11.4,83.4,1,17.667544841766357
29.726674744718064,11.4,83.4,1,17.689929008483887
29.726674744718064,11.4,83.4,1,17.72237801551819
29.726674744718064,11.4,83.4,1,17.754766941070557
29.726674744718064,11.4,83.4,1,17.78774881362915
29.726674744718064,11.4,83.4,1,17.819114446640015
29.726674744718064,11.4,83.4,1,17.85276961326599
29.726674744718064,11.4,83.4,1,17.898993968963623
29.726674744718064,11.4,83.4,1,17.93061923980713
29.726674744718064,11.4,83.4,1,17.96213674545288
29.726674744718064,11.4,83.4,1,17.994832754135132
29.726674744718064,11.4,83.4,1,18.026857614517212
29.726674744718064,11.4,83.4,1,18.057783365249634
29.726674744718064,11.4,83.4,1,18.09310007095337
29.726674744718064,11.4,83.4,1,18.122128009796143
29.726674744718064,11.4,83.4,1,18.153855323791504
29.726674744718064,11.4,83.4,1,18.18746304512024
